"gene","chr","strand","upstreamES","upstreamEE","downstreamES","downstreamEE","timepoint","compartment","version","replicate","count"
"FBgn0033244","chr2R","-",7969574,7969769,7969869,7970176,"t5_0","cyt","skipping","r1",1.35547272111149
"FBgn0033244","chr2R","-",7969574,7969769,7969869,7970176,"t5_0","cyt","skipping","r2",3.2441200324412
"FBgn0033244","chr2R","-",7969574,7969769,7969869,7970176,"t7_5","nuc","inclusion","r1",0
"FBgn0033244","chr2R","-",7969574,7969769,7969869,7970176,"t7_5","nuc","inclusion","r2",0
"FBgn0033244","chr2R","-",7969574,7969769,7969869,7970176,"t7_5","nuc","skipping","r1",0.935716290820623
"FBgn0033244","chr2R","-",7969574,7969769,7969869,7970176,"t7_5","nuc","skipping","r2",1.62647907941284
"FBgn0033244","chr2R","-",7969574,7969769,7969869,7970176,"t7_5","cyt","inclusion","r1",0
"FBgn0033244","chr2R","-",7969574,7969769,7969869,7970176,"t7_5","cyt","inclusion","r2",0.153080750095675
"FBgn0033244","chr2R","-",7969574,7969769,7969869,7970176,"t7_5","cyt","skipping","r1",1.62369292719361
"FBgn0033244","chr2R","-",7969574,7969769,7969869,7970176,"t7_5","cyt","skipping","r2",0.918484500574053
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_0","nuc","inclusion","r1",0.283009523270458
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_0","nuc","inclusion","r2",1.41213019840429
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_0","nuc","skipping","r1",3.3961142792455
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_0","nuc","skipping","r2",2.82426039680859
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_0","cyt","inclusion","r1",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_0","cyt","inclusion","r2",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_0","cyt","skipping","r1",8.03982807136894
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_0","cyt","skipping","r2",4.68247000292654
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_5","nuc","inclusion","r1",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_5","nuc","inclusion","r2",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_5","nuc","skipping","r1",0.295766108161666
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_5","nuc","skipping","r2",2.66844563042028
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_5","cyt","inclusion","r1",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_5","cyt","inclusion","r2",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_5","cyt","skipping","r1",2.2779691904667
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t0_5","cyt","skipping","r2",4.87974904147787
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t1_5","nuc","inclusion","r1",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t1_5","nuc","inclusion","r2",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t1_5","nuc","skipping","r1",1.20673357333923
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t1_5","nuc","skipping","r2",1.72511521305173
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t1_5","cyt","inclusion","r1",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t1_5","cyt","inclusion","r2",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t1_5","cyt","skipping","r1",0.854098605684026
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t1_5","cyt","skipping","r2",3.07818592242971
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t3_0","nuc","inclusion","r1",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t3_0","nuc","inclusion","r2",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t3_0","nuc","skipping","r1",0.458891013384321
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t3_0","nuc","skipping","r2",0.339913492016282
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t3_0","cyt","inclusion","r1",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t3_0","cyt","inclusion","r2",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t3_0","cyt","skipping","r1",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t3_0","cyt","skipping","r2",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t5_0","nuc","inclusion","r1",0.0686723573160096
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t5_0","nuc","inclusion","r2",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t5_0","nuc","skipping","r1",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t5_0","nuc","skipping","r2",0.29556941447699
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t5_0","cyt","inclusion","r1",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t5_0","cyt","inclusion","r2",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t5_0","cyt","skipping","r1",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t5_0","cyt","skipping","r2",0.463445718920172
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t7_5","nuc","inclusion","r1",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t7_5","nuc","inclusion","r2",0.116177077100917
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t7_5","nuc","skipping","r1",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t7_5","nuc","skipping","r2",0.116177077100917
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t7_5","cyt","inclusion","r1",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t7_5","cyt","inclusion","r2",0
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t7_5","cyt","skipping","r1",0.649477170877444
"FBgn0288857","chrX","-",13385914,13386431,13386589,13386748,"t7_5","cyt","skipping","r2",0.612323000382702
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_0","nuc","inclusion","r1",4.10363808742164
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_0","nuc","inclusion","r2",4.94245569441503
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_0","nuc","skipping","r1",2.83009523270458
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_0","nuc","skipping","r2",1.05909764880322
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_0","cyt","inclusion","r1",3.71068987909335
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_0","cyt","inclusion","r2",2.92654375182909
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_0","cyt","skipping","r1",3.09224156591113
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_0","cyt","skipping","r2",1.75592625109745
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_5","nuc","inclusion","r1",1.92247970305083
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_5","nuc","inclusion","r2",3.24025540836748
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_5","nuc","skipping","r1",2.36612886529333
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_5","nuc","skipping","r2",3.04965214905175
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_5","cyt","inclusion","r1",0.569492297616675
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_5","cyt","inclusion","r2",3.13698152666434
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_5","cyt","skipping","r1",4.5559383809334
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t0_5","cyt","skipping","r2",3.48553502962705
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t1_5","nuc","inclusion","r1",0.402244524446411
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t1_5","nuc","inclusion","r2",0.616112576089903
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t1_5","nuc","skipping","r1",0.201122262223205
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t1_5","nuc","skipping","r2",1.47867018261577
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t1_5","cyt","inclusion","r1",0.427049302842013
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t1_5","cyt","inclusion","r2",1.02606197414324
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t1_5","cyt","skipping","r1",2.13524651421007
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t1_5","cyt","skipping","r2",1.02606197414324
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t3_0","nuc","inclusion","r1",0
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t3_0","nuc","inclusion","r2",0.0849783730040705
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t3_0","nuc","skipping","r1",0
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t3_0","nuc","skipping","r2",0.339913492016282
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t3_0","cyt","inclusion","r1",0
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t3_0","cyt","inclusion","r2",0.257459900620478
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t3_0","cyt","skipping","r1",0.902018265869884
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t3_0","cyt","skipping","r2",2.05967920496383
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t5_0","nuc","inclusion","r1",0.137344714632019
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t5_0","nuc","inclusion","r2",0.0738923536192475
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t5_0","nuc","skipping","r1",0
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t5_0","nuc","skipping","r2",0.147784707238495
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t5_0","cyt","inclusion","r1",0.225912120185248
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t5_0","cyt","inclusion","r2",0.231722859460086
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t5_0","cyt","skipping","r1",0
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t5_0","cyt","skipping","r2",0
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t7_5","nuc","inclusion","r1",0.0519842383789235
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t7_5","nuc","inclusion","r2",0.0580885385504586
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t7_5","nuc","skipping","r1",0.103968476757847
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t7_5","nuc","skipping","r2",0
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t7_5","cyt","inclusion","r1",0
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t7_5","cyt","inclusion","r2",0
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t7_5","cyt","skipping","r1",0
"FBgn0020381","chrX","-",634125,634487,634546,635289,"t7_5","cyt","skipping","r2",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_0","nuc","inclusion","r1",4.66965713396256
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_0","nuc","inclusion","r2",5.47200451881663
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_0","nuc","skipping","r1",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_0","nuc","skipping","r2",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_0","cyt","inclusion","r1",5.25681066204892
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_0","cyt","inclusion","r2",3.219198127012
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_0","cyt","skipping","r1",0.618448313182226
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_0","cyt","skipping","r2",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_5","nuc","inclusion","r1",2.36612886529333
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_5","nuc","inclusion","r2",3.62146192699895
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_5","nuc","skipping","r1",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_5","nuc","skipping","r2",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_5","cyt","inclusion","r1",0.569492297616675
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_5","cyt","inclusion","r2",5.22830254444057
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_5","cyt","skipping","r1",0.569492297616675
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t0_5","cyt","skipping","r2",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t1_5","nuc","inclusion","r1",1.20673357333923
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t1_5","nuc","inclusion","r2",0.616112576089903
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t1_5","nuc","skipping","r1",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t1_5","nuc","skipping","r2",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t1_5","cyt","inclusion","r1",0.427049302842013
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t1_5","cyt","inclusion","r2",1.28257746767905
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t1_5","cyt","skipping","r1",0.427049302842013
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t1_5","cyt","skipping","r2",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t3_0","nuc","inclusion","r1",0.0764818355640535
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t3_0","nuc","inclusion","r2",0.339913492016282
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t3_0","nuc","skipping","r1",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t3_0","nuc","skipping","r2",0.169956746008141
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t3_0","cyt","inclusion","r1",0.225504566467471
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t3_0","cyt","inclusion","r2",0.514919801240957
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t3_0","cyt","skipping","r1",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t3_0","cyt","skipping","r2",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t5_0","nuc","inclusion","r1",0.137344714632019
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t5_0","nuc","inclusion","r2",0.0738923536192475
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t5_0","nuc","skipping","r1",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t5_0","nuc","skipping","r2",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t5_0","cyt","inclusion","r1",0.451824240370496
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t5_0","cyt","inclusion","r2",0.231722859460086
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t5_0","cyt","skipping","r1",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t5_0","cyt","skipping","r2",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t7_5","nuc","inclusion","r1",0.207936953515694
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t7_5","nuc","inclusion","r2",0.116177077100917
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t7_5","nuc","skipping","r1",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t7_5","nuc","skipping","r2",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t7_5","cyt","inclusion","r1",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t7_5","cyt","inclusion","r2",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t7_5","cyt","skipping","r1",0
"FBgn0020381","chrX","-",634125,634487,634564,635289,"t7_5","cyt","skipping","r2",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_0","nuc","inclusion","r1",0.283009523270458
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_0","nuc","inclusion","r2",0.52954882440161
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_0","nuc","skipping","r1",2.54708570943412
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_0","nuc","skipping","r2",2.82426039680859
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_0","cyt","inclusion","r1",0.618448313182226
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_0","cyt","inclusion","r2",0.877963125548727
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_0","cyt","skipping","r1",12.9874145768267
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_0","cyt","skipping","r2",4.68247000292654
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_5","nuc","inclusion","r1",0.147883054080833
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_5","nuc","inclusion","r2",0.190603259315734
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_5","nuc","skipping","r1",5.02802383874832
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_5","nuc","skipping","r2",6.48051081673497
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_5","cyt","inclusion","r1",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_5","cyt","inclusion","r2",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_5","cyt","skipping","r1",13.0983228451835
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t0_5","cyt","skipping","r2",9.75949808295574
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t1_5","nuc","inclusion","r1",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t1_5","nuc","inclusion","r2",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t1_5","nuc","skipping","r1",2.21234488445526
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t1_5","nuc","skipping","r2",1.97156024348769
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t1_5","cyt","inclusion","r1",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t1_5","cyt","inclusion","r2",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t1_5","cyt","skipping","r1",6.83278884547221
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t1_5","cyt","skipping","r2",6.66940283193105
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t3_0","nuc","inclusion","r1",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t3_0","nuc","inclusion","r2",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t3_0","nuc","skipping","r1",1.83556405353728
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t3_0","nuc","skipping","r2",2.37939444411397
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t3_0","cyt","inclusion","r1",0.225504566467471
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t3_0","cyt","inclusion","r2",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t3_0","cyt","skipping","r1",3.60807306347954
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t3_0","cyt","skipping","r2",4.11935840992765
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t5_0","nuc","inclusion","r1",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t5_0","nuc","inclusion","r2",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t5_0","nuc","skipping","r1",1.51079186095221
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t5_0","nuc","skipping","r2",1.33006236514645
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t5_0","cyt","inclusion","r1",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t5_0","cyt","inclusion","r2",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t5_0","cyt","skipping","r1",3.16276968259347
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t5_0","cyt","skipping","r2",1.85378287568069
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t7_5","nuc","inclusion","r1",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t7_5","nuc","inclusion","r2",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t7_5","nuc","skipping","r1",0.311905430273541
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t7_5","nuc","skipping","r2",0.929416616807338
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t7_5","cyt","inclusion","r1",0
"FBgn0263251","chr3L","+",9972756,9973001,9973094,9974023,"t7_5","cyt","inclusion","r2",0
